case,width,height,draw_width,draw_height,index,simulation_publish_ms,edt_dispatch_ms,edt_paint_ms,published,enemies,player_bullets,enemy_bullets,particles
world2_normal_960,960,600,960,600,163,8.015900,0.130300,2.264900,true,6,32,12,120
world2_normal_960,960,600,960,600,164,7.428200,0.103600,1.484400,true,6,32,12,120
world2_normal_960,960,600,960,600,165,7.308200,0.104300,1.312600,true,6,32,12,120
world2_normal_960,960,600,960,600,166,7.180800,0.140400,1.267700,true,6,32,12,120
world2_normal_960,960,600,960,600,167,7.541600,0.149300,1.259700,true,6,32,12,120
world2_normal_960,960,600,960,600,168,7.000400,0.099700,1.452800,true,6,32,12,120
world2_normal_960,960,600,960,600,169,6.850400,0.094800,1.397400,true,6,32,12,120
world2_normal_960,960,600,960,600,170,6.879500,0.098500,1.524100,true,6,32,12,120
world2_normal_960,960,600,960,600,171,6.808600,0.106200,1.371100,true,6,32,12,120
world2_normal_960,960,600,960,600,172,7.574700,0.099400,1.418400,true,6,32,12,120
world2_normal_960,960,600,960,600,173,6.817400,0.092900,1.469100,true,6,32,12,120
world2_normal_960,960,600,960,600,174,6.883100,0.127900,1.414500,true,6,32,12,120
world2_normal_960,960,600,960,600,175,7.309000,0.098000,1.388100,true,6,32,12,120
world2_normal_960,960,600,960,600,176,6.862300,0.103300,1.529700,true,6,32,12,120
world2_normal_960,960,600,960,600,177,6.766500,0.103700,1.455500,true,6,32,12,120
world2_normal_960,960,600,960,600,178,6.774600,0.093600,1.421000,true,6,32,12,120
world2_normal_960,960,600,960,600,179,9.345400,0.099300,1.275300,true,6,32,12,120
world2_normal_960,960,600,960,600,180,6.968500,0.097300,1.505200,true,6,32,12,120
world2_normal_960,960,600,960,600,181,7.310800,0.109600,1.367600,true,6,32,13,120
world2_normal_960,960,600,960,600,182,6.989200,0.088700,1.249200,true,6,32,12,120
world2_normal_960,960,600,960,600,183,7.271200,0.107600,1.567600,true,6,32,12,120
world2_normal_960,960,600,960,600,184,6.847600,0.090400,1.260300,true,6,32,12,120
world2_normal_960,960,600,960,600,185,6.728300,0.107200,1.405100,true,6,32,13,120
world2_normal_960,960,600,960,600,186,6.763500,0.101800,1.484100,true,6,32,12,120
world2_normal_600,600,400,600,375,0,6.570100,0.102800,2.413100,true,6,32,12,120
world2_normal_600,600,400,600,375,1,6.437000,0.108800,2.383200,true,6,32,12,120
world2_normal_600,600,400,600,375,2,6.886400,0.117600,2.330200,true,6,32,12,120
world2_normal_600,600,400,600,375,3,6.646400,0.102200,2.693200,true,6,32,12,120
