tick,x,y,hp,lives,bombs,state,battle,wave,alive,kills,brokenProps,target,reason,worldTick,keyLeft,keyRight,hitstop,ctxHitstop,camera,sessionState
5754,7241.8,340.0,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,5672,false,false,4,0,6349.999999999997,RUNNING
5760,7251.8,340.0,100,3,0,RUNNING,true,2,1,28,3,route,advance,5674,false,true,0,0,6349.999999999997,RUNNING
5880,7280.0,450.0,100,3,0,RUNNING,true,2,1,28,3,route,advance,5794,false,true,0,0,6349.999999999997,RUNNING
6000,7130.0,450.0,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,5914,true,false,0,0,6349.999999999997,RUNNING
6120,6865.0,397.4,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6034,false,false,0,0,6349.999999999997,RUNNING
6240,6860.0,189.4,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6154,false,false,0,0,6349.999999999997,RUNNING
6360,6860.0,384.6,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6274,false,false,0,0,6349.999999999997,RUNNING
6480,6860.0,195.4,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6394,false,false,0,0,6349.999999999997,RUNNING
6600,6860.0,318.6,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6514,false,false,0,0,6349.999999999997,RUNNING
6720,6860.0,287.8,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6634,false,false,0,0,6349.999999999997,RUNNING
6840,6860.0,233.4,100,3,0,RUNNING,true,2,1,28,3,DRILLER,engage:DRILLER,6754,false,false,0,0,6349.999999999997,RUNNING
6885,6860.0,450.0,100,3,0,RUNNING,true,2,0,29,3,DRILLER,engage:DRILLER,6799,false,false,4,0,6349.999999999997,RUNNING
