tick,role,input,action,x,y,grounded,crouching,facing,aimX,aimY,phase,shotSequence,hp,muzzleX,muzzleY
212,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,51.12000,12,89,720.000,251.000
212,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,51.12000,12,91,694.000,251.000
212,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,51.12000,12,90,703.000,251.000
213,REPAIR,DAMAGE_AIM_UP,HURT,700.000,270.000,true,false,-1,0.00000,-1.00000,51.36000,12,90,704.000,251.000
213,SCOUT,DAMAGE_AIM_UP,HURT,713.000,270.000,true,false,-1,0.00000,-1.00000,51.36000,12,89,720.000,251.000
213,WARDEN,DAMAGE_AIM_UP,HURT,687.000,270.000,true,false,-1,0.00000,-1.00000,51.36000,12,91,694.000,251.000
213,ENGINEER,DAMAGE_AIM_UP,HURT,696.000,270.000,true,false,-1,0.00000,-1.00000,51.36000,12,90,703.000,251.000
214,REPAIR,DAMAGE_AIM_UP,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,51.60000,12,90,704.000,251.000
214,SCOUT,DAMAGE_AIM_UP,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,51.60000,12,89,720.000,251.000
214,WARDEN,DAMAGE_AIM_UP,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,51.60000,12,91,694.000,251.000
214,ENGINEER,DAMAGE_AIM_UP,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,51.60000,12,90,703.000,251.000
215,REPAIR,DAMAGE_AIM_UP,IDLE,700.000,270.000,true,false,-1,0.00000,-1.00000,51.84000,12,90,704.000,251.000
215,SCOUT,DAMAGE_AIM_UP,IDLE,713.000,270.000,true,false,-1,0.00000,-1.00000,51.84000,12,89,720.000,251.000
215,WARDEN,DAMAGE_AIM_UP,IDLE,687.000,270.000,true,false,-1,0.00000,-1.00000,51.84000,12,91,694.000,251.000
215,ENGINEER,DAMAGE_AIM_UP,IDLE,696.000,270.000,true,false,-1,0.00000,-1.00000,51.84000,12,90,703.000,251.000
216,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.12500,12,90,733.000,270.000
216,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.12500,12,89,746.000,270.000
216,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.12500,12,91,720.000,270.000
216,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.12500,12,90,729.000,270.000
217,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.25000,12,90,733.000,270.000
217,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.25000,12,89,746.000,270.000
217,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.25000,12,91,720.000,270.000
217,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.25000,12,90,729.000,270.000
218,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.37500,12,90,733.000,270.000
218,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.37500,12,89,746.000,270.000
218,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.37500,12,91,720.000,270.000
218,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.37500,12,90,729.000,270.000
219,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.50000,12,90,733.000,270.000
219,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.50000,12,89,746.000,270.000
219,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.50000,12,91,720.000,270.000
219,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.50000,12,90,729.000,270.000
220,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.62500,12,90,733.000,270.000
220,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.62500,12,89,746.000,270.000
220,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.62500,12,91,720.000,270.000
220,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.62500,12,90,729.000,270.000
221,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.75000,12,90,733.000,270.000
221,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.75000,12,89,746.000,270.000
221,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.75000,12,91,720.000,270.000
221,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.75000,12,90,729.000,270.000
222,REPAIR,MELEE,MELEE,700.000,270.000,true,false,1,1.00000,0.00000,0.87500,12,90,733.000,270.000
222,SCOUT,MELEE,MELEE,713.000,270.000,true,false,1,1.00000,0.00000,0.87500,12,89,746.000,270.000
222,WARDEN,MELEE,MELEE,687.000,270.000,true,false,1,1.00000,0.00000,0.87500,12,91,720.000,270.000
222,ENGINEER,MELEE,MELEE,696.000,270.000,true,false,1,1.00000,0.00000,0.87500,12,90,729.000,270.000
223,REPAIR,MELEE,IDLE,700.000,270.000,true,false,1,1.00000,0.00000,53.76000,12,90,733.000,270.000
223,SCOUT,MELEE,IDLE,713.000,270.000,true,false,1,1.00000,0.00000,53.76000,12,89,746.000,270.000
223,WARDEN,MELEE,IDLE,687.000,270.000,true,false,1,1.00000,0.00000,53.76000,12,91,720.000,270.000
223,ENGINEER,MELEE,IDLE,696.000,270.000,true,false,1,1.00000,0.00000,53.76000,12,90,729.000,270.000
224,REPAIR,RUN_RIGHT,RUN,705.000,270.000,true,false,1,1.00000,0.00000,4.08407,13,90,738.000,270.000
224,SCOUT,RUN_RIGHT,RUN,718.650,270.000,true,false,1,1.00000,0.00000,5.68314,13,89,751.650,270.000
224,WARDEN,RUN_RIGHT,RUN,691.350,270.000,true,false,1,1.00000,0.00000,2.48500,13,91,724.350,270.000
224,ENGINEER,RUN_RIGHT,RUN,700.800,270.000,true,false,1,1.00000,0.00000,1.65876,13,90,733.800,270.000
225,REPAIR,RUN_RIGHT,RUN,710.000,270.000,true,false,1,1.00000,0.00000,4.86947,13,90,743.000,270.000
225,SCOUT,RUN_RIGHT,RUN,724.300,270.000,true,false,1,1.00000,0.00000,0.28746,13,89,757.300,270.000
225,WARDEN,RUN_RIGHT,RUN,695.700,270.000,true,false,1,1.00000,0.00000,3.16830,13,91,728.700,270.000
225,ENGINEER,RUN_RIGHT,RUN,705.600,270.000,true,false,1,1.00000,0.00000,2.41274,13,90,738.600,270.000
226,REPAIR,RUN_RIGHT,RUN,715.000,270.000,true,false,1,1.00000,0.00000,5.65487,13,90,748.000,270.000
226,SCOUT,RUN_RIGHT,RUN,729.950,270.000,true,false,1,1.00000,0.00000,1.17496,13,89,762.950,270.000
226,WARDEN,RUN_RIGHT,RUN,700.050,270.000,true,false,1,1.00000,0.00000,3.85159,13,91,733.050,270.000
226,ENGINEER,RUN_RIGHT,RUN,710.400,270.000,true,false,1,1.00000,0.00000,3.16673,13,90,743.400,270.000
227,REPAIR,RUN_RIGHT,RUN,720.000,270.000,true,false,1,1.00000,0.00000,0.15708,13,90,753.000,270.000
227,SCOUT,RUN_RIGHT,RUN,735.600,270.000,true,false,1,1.00000,0.00000,2.06246,13,89,768.600,270.000
227,WARDEN,RUN_RIGHT,RUN,704.400,270.000,true,false,1,1.00000,0.00000,4.53489,13,91,737.400,270.000
227,ENGINEER,RUN_RIGHT,RUN,715.200,270.000,true,false,1,1.00000,0.00000,3.92071,13,90,748.200,270.000
228,REPAIR,RUN_RIGHT,RUN,725.000,270.000,true,false,1,1.00000,0.00000,0.94248,13,90,758.000,270.000
228,SCOUT,RUN_RIGHT,RUN,741.250,270.000,true,false,1,1.00000,0.00000,2.94996,13,89,774.250,270.000
228,WARDEN,RUN_RIGHT,RUN,708.750,270.000,true,false,1,1.00000,0.00000,5.21819,13,91,741.750,270.000
228,ENGINEER,RUN_RIGHT,RUN,720.000,270.000,true,false,1,1.00000,0.00000,4.67469,13,90,753.000,270.000
229,REPAIR,RUN_RIGHT,RUN,730.000,270.000,true,false,1,1.00000,0.00000,1.72788,13,90,763.000,270.000
229,SCOUT,RUN_RIGHT,RUN,746.900,270.000,true,false,1,1.00000,0.00000,3.83746,13,89,779.900,270.000
229,WARDEN,RUN_RIGHT,RUN,713.100,270.000,true,false,1,1.00000,0.00000,5.90148,13,91,746.100,270.000
229,ENGINEER,RUN_RIGHT,RUN,724.800,270.000,true,false,1,1.00000,0.00000,5.42867,13,90,757.800,270.000
230,REPAIR,RUN_RIGHT,RUN,735.000,270.000,true,false,1,1.00000,0.00000,2.51327,13,90,768.000,270.000
230,SCOUT,RUN_RIGHT,RUN,752.550,270.000,true,false,1,1.00000,0.00000,4.72496,13,89,785.550,270.000
230,WARDEN,RUN_RIGHT,RUN,717.450,270.000,true,false,1,1.00000,0.00000,0.30159,13,91,750.450,270.000
230,ENGINEER,RUN_RIGHT,RUN,729.600,270.000,true,false,1,1.00000,0.00000,6.18265,13,90,762.600,270.000
231,REPAIR,RUN_RIGHT,RUN,740.000,270.000,true,false,1,1.00000,0.00000,3.29867,13,90,773.000,270.000
231,SCOUT,RUN_RIGHT,RUN,758.200,270.000,true,false,1,1.00000,0.00000,5.61246,13,89,791.200,270.000
231,WARDEN,RUN_RIGHT,RUN,721.800,270.000,true,false,1,1.00000,0.00000,0.98489,13,91,754.800,270.000
231,ENGINEER,RUN_RIGHT,RUN,734.400,270.000,true,false,1,1.00000,0.00000,0.65345,13,90,767.400,270.000
232,REPAIR,DASH,DASH,750.000,270.000,true,false,1,1.00000,0.00000,55.92000,13,90,783.000,270.000
232,SCOUT,DASH,DASH,768.200,270.000,true,false,1,1.00000,0.00000,55.92000,13,89,801.200,270.000
232,WARDEN,DASH,DASH,731.800,270.000,true,false,1,1.00000,0.00000,55.92000,13,91,764.800,270.000
232,ENGINEER,DASH,DASH,744.400,270.000,true,false,1,1.00000,0.00000,55.92000,13,90,777.400,270.000
233,REPAIR,DASH,DASH,760.000,270.000,true,false,1,1.00000,0.00000,56.16000,13,90,793.000,270.000
233,SCOUT,DASH,DASH,778.200,270.000,true,false,1,1.00000,0.00000,56.16000,13,89,811.200,270.000
233,WARDEN,DASH,DASH,741.800,270.000,true,false,1,1.00000,0.00000,56.16000,13,91,774.800,270.000
233,ENGINEER,DASH,DASH,754.400,270.000,true,false,1,1.00000,0.00000,56.16000,13,90,787.400,270.000
234,REPAIR,DASH,DASH,770.000,270.000,true,false,1,1.00000,0.00000,56.40000,13,90,803.000,270.000
234,SCOUT,DASH,DASH,788.200,270.000,true,false,1,1.00000,0.00000,56.40000,13,89,821.200,270.000
234,WARDEN,DASH,DASH,751.800,270.000,true,false,1,1.00000,0.00000,56.40000,13,91,784.800,270.000
234,ENGINEER,DASH,DASH,764.400,270.000,true,false,1,1.00000,0.00000,56.40000,13,90,797.400,270.000
235,REPAIR,DASH,DASH,780.000,270.000,true,false,1,1.00000,0.00000,56.64000,13,90,813.000,270.000
235,SCOUT,DASH,DASH,798.200,270.000,true,false,1,1.00000,0.00000,56.64000,13,89,831.200,270.000
235,WARDEN,DASH,DASH,761.800,270.000,true,false,1,1.00000,0.00000,56.64000,13,91,794.800,270.000
235,ENGINEER,DASH,DASH,774.400,270.000,true,false,1,1.00000,0.00000,56.64000,13,90,807.400,270.000
236,REPAIR,DASH,DASH,790.000,270.000,true,false,1,1.00000,0.00000,56.88000,13,90,823.000,270.000
236,SCOUT,DASH,DASH,808.200,270.000,true,false,1,1.00000,0.00000,56.88000,13,89,841.200,270.000
236,WARDEN,DASH,DASH,771.800,270.000,true,false,1,1.00000,0.00000,56.88000,13,91,804.800,270.000
236,ENGINEER,DASH,DASH,784.400,270.000,true,false,1,1.00000,0.00000,56.88000,13,90,817.400,270.000
237,REPAIR,DASH,DASH,800.000,270.000,true,false,1,1.00000,0.00000,57.12000,13,90,833.000,270.000
237,SCOUT,DASH,DASH,818.200,270.000,true,false,1,1.00000,0.00000,57.12000,13,89,851.200,270.000
237,WARDEN,DASH,DASH,781.800,270.000,true,false,1,1.00000,0.00000,57.12000,13,91,814.800,270.000
237,ENGINEER,DASH,DASH,794.400,270.000,true,false,1,1.00000,0.00000,57.12000,13,90,827.400,270.000
238,REPAIR,DASH,DASH,810.000,270.000,true,false,1,1.00000,0.00000,57.36000,13,90,843.000,270.000
238,SCOUT,DASH,DASH,828.200,270.000,true,false,1,1.00000,0.00000,57.36000,13,89,861.200,270.000
238,WARDEN,DASH,DASH,791.800,270.000,true,false,1,1.00000,0.00000,57.36000,13,91,824.800,270.000
238,ENGINEER,DASH,DASH,804.400,270.000,true,false,1,1.00000,0.00000,57.36000,13,90,837.400,270.000
239,REPAIR,DASH,RUN,820.000,270.000,true,false,1,1.00000,0.00000,4.86947,13,90,853.000,270.000
239,SCOUT,DASH,RUN,838.200,270.000,true,false,1,1.00000,0.00000,0.90007,13,89,871.200,270.000
239,WARDEN,DASH,RUN,801.800,270.000,true,false,1,1.00000,0.00000,2.55569,13,91,834.800,270.000
239,ENGINEER,DASH,RUN,814.400,270.000,true,false,1,1.00000,0.00000,2.22425,13,90,847.400,270.000
240,REPAIR,RUN_LEFT,RUN,815.000,270.000,true,false,-1,-1.00000,0.00000,5.65487,13,90,812.000,270.000
240,SCOUT,RUN_LEFT,RUN,832.550,270.000,true,false,-1,-1.00000,0.00000,1.78757,13,89,829.550,270.000
240,WARDEN,RUN_LEFT,RUN,797.450,270.000,true,false,-1,-1.00000,0.00000,3.23898,13,91,794.450,270.000
240,ENGINEER,RUN_LEFT,RUN,809.600,270.000,true,false,-1,-1.00000,0.00000,2.97823,13,90,806.600,270.000
241,REPAIR,RUN_LEFT,RUN,810.000,270.000,true,false,-1,-1.00000,0.00000,0.15708,13,90,807.000,270.000
241,SCOUT,RUN_LEFT,RUN,826.900,270.000,true,false,-1,-1.00000,0.00000,2.67507,13,89,823.900,270.000
241,WARDEN,RUN_LEFT,RUN,793.100,270.000,true,false,-1,-1.00000,0.00000,3.92228,13,91,790.100,270.000
241,ENGINEER,RUN_LEFT,RUN,804.800,270.000,true,false,-1,-1.00000,0.00000,3.73221,13,90,801.800,270.000
242,REPAIR,RUN_LEFT,RUN,805.000,270.000,true,false,-1,-1.00000,0.00000,0.94248,13,90,802.000,270.000
242,SCOUT,RUN_LEFT,RUN,821.250,270.000,true,false,-1,-1.00000,0.00000,3.56257,13,89,818.250,270.000
242,WARDEN,RUN_LEFT,RUN,788.750,270.000,true,false,-1,-1.00000,0.00000,4.60557,13,91,785.750,270.000
242,ENGINEER,RUN_LEFT,RUN,800.000,270.000,true,false,-1,-1.00000,0.00000,4.48619,13,90,797.000,270.000
243,REPAIR,RUN_LEFT,RUN,800.000,270.000,true,false,-1,-1.00000,0.00000,1.72788,13,90,797.000,270.000
243,SCOUT,RUN_LEFT,RUN,815.600,270.000,true,false,-1,-1.00000,0.00000,4.45007,13,89,812.600,270.000
243,WARDEN,RUN_LEFT,RUN,784.400,270.000,true,false,-1,-1.00000,0.00000,5.28887,13,91,781.400,270.000
243,ENGINEER,RUN_LEFT,RUN,795.200,270.000,true,false,-1,-1.00000,0.00000,5.24018,13,90,792.200,270.000
244,REPAIR,RUN_LEFT,RUN,795.000,270.000,true,false,-1,-1.00000,0.00000,2.51327,13,90,792.000,270.000
244,SCOUT,RUN_LEFT,RUN,809.950,270.000,true,false,-1,-1.00000,0.00000,5.33757,13,89,806.950,270.000
244,WARDEN,RUN_LEFT,RUN,780.050,270.000,true,false,-1,-1.00000,0.00000,5.97217,13,91,777.050,270.000
244,ENGINEER,RUN_LEFT,RUN,790.400,270.000,true,false,-1,-1.00000,0.00000,5.99416,13,90,787.400,270.000
245,REPAIR,RUN_LEFT,RUN,790.000,270.000,true,false,-1,-1.00000,0.00000,3.29867,13,90,787.000,270.000
245,SCOUT,RUN_LEFT,RUN,804.300,270.000,true,false,-1,-1.00000,0.00000,6.22507,13,89,801.300,270.000
245,WARDEN,RUN_LEFT,RUN,775.700,270.000,true,false,-1,-1.00000,0.00000,0.37228,13,91,772.700,270.000
245,ENGINEER,RUN_LEFT,RUN,785.600,270.000,true,false,-1,-1.00000,0.00000,0.46496,13,90,782.600,270.000
246,REPAIR,RUN_LEFT,RUN,785.000,270.000,true,false,-1,-1.00000,0.00000,4.08407,13,90,782.000,270.000
246,SCOUT,RUN_LEFT,RUN,798.650,270.000,true,false,-1,-1.00000,0.00000,0.82938,13,89,795.650,270.000
246,WARDEN,RUN_LEFT,RUN,771.350,270.000,true,false,-1,-1.00000,0.00000,1.05558,13,91,768.350,270.000
246,ENGINEER,RUN_LEFT,RUN,780.800,270.000,true,false,-1,-1.00000,0.00000,1.21894,13,90,777.800,270.000
247,REPAIR,RUN_LEFT,RUN,780.000,270.000,true,false,-1,-1.00000,0.00000,4.86947,13,90,777.000,270.000
247,SCOUT,RUN_LEFT,RUN,793.000,270.000,true,false,-1,-1.00000,0.00000,1.71688,13,89,790.000,270.000
247,WARDEN,RUN_LEFT,RUN,767.000,270.000,true,false,-1,-1.00000,0.00000,1.73887,13,91,764.000,270.000
247,ENGINEER,RUN_LEFT,RUN,776.000,270.000,true,false,-1,-1.00000,0.00000,1.97292,13,90,773.000,270.000
248,REPAIR,RUN_LEFT,RUN,775.000,270.000,true,false,-1,-1.00000,0.00000,5.65487,13,90,772.000,270.000
248,SCOUT,RUN_LEFT,RUN,787.350,270.000,true,false,-1,-1.00000,0.00000,2.60438,13,89,784.350,270.000
248,WARDEN,RUN_LEFT,RUN,762.650,270.000,true,false,-1,-1.00000,0.00000,2.42217,13,91,759.650,270.000
248,ENGINEER,RUN_LEFT,RUN,771.200,270.000,true,false,-1,-1.00000,0.00000,2.72690,13,90,768.200,270.000
249,REPAIR,RUN_LEFT,RUN,770.000,270.000,true,false,-1,-1.00000,0.00000,0.15708,13,90,767.000,270.000
249,SCOUT,RUN_LEFT,RUN,781.700,270.000,true,false,-1,-1.00000,0.00000,3.49188,13,89,778.700,270.000
249,WARDEN,RUN_LEFT,RUN,758.300,270.000,true,false,-1,-1.00000,0.00000,3.10546,13,91,755.300,270.000
249,ENGINEER,RUN_LEFT,RUN,766.400,270.000,true,false,-1,-1.00000,0.00000,3.48088,13,90,763.400,270.000
250,REPAIR,RUN_LEFT,RUN,765.000,270.000,true,false,-1,-1.00000,0.00000,0.94248,14,90,762.000,270.000
250,SCOUT,RUN_LEFT,RUN,776.050,270.000,true,false,-1,-1.00000,0.00000,4.37938,14,89,773.050,270.000
250,WARDEN,RUN_LEFT,RUN,753.950,270.000,true,false,-1,-1.00000,0.00000,3.78876,14,91,750.950,270.000
250,ENGINEER,RUN_LEFT,RUN,761.600,270.000,true,false,-1,-1.00000,0.00000,4.23487,14,90,758.600,270.000
251,REPAIR,RUN_LEFT,RUN,760.000,270.000,true,false,-1,-1.00000,0.00000,1.72788,14,90,757.000,270.000
251,SCOUT,RUN_LEFT,RUN,770.400,270.000,true,false,-1,-1.00000,0.00000,5.26688,14,89,767.400,270.000
251,WARDEN,RUN_LEFT,RUN,749.600,270.000,true,false,-1,-1.00000,0.00000,4.47206,14,91,746.600,270.000
251,ENGINEER,RUN_LEFT,RUN,756.800,270.000,true,false,-1,-1.00000,0.00000,4.98885,14,90,753.800,270.000
252,REPAIR,RUN_LEFT,RUN,755.000,270.000,true,false,-1,-1.00000,0.00000,2.51327,14,90,752.000,270.000
252,SCOUT,RUN_LEFT,RUN,764.750,270.000,true,false,-1,-1.00000,0.00000,6.15438,14,89,761.750,270.000
252,WARDEN,RUN_LEFT,RUN,745.250,270.000,true,false,-1,-1.00000,0.00000,5.15535,14,91,742.250,270.000
252,ENGINEER,RUN_LEFT,RUN,752.000,270.000,true,false,-1,-1.00000,0.00000,5.74283,14,90,749.000,270.000
253,REPAIR,RUN_LEFT,RUN,750.000,270.000,true,false,-1,-1.00000,0.00000,3.29867,14,90,747.000,270.000
253,SCOUT,RUN_LEFT,RUN,759.100,270.000,true,false,-1,-1.00000,0.00000,0.75869,14,89,756.100,270.000
253,WARDEN,RUN_LEFT,RUN,740.900,270.000,true,false,-1,-1.00000,0.00000,5.83865,14,91,737.900,270.000
253,ENGINEER,RUN_LEFT,RUN,747.200,270.000,true,false,-1,-1.00000,0.00000,0.21363,14,90,744.200,270.000
254,REPAIR,RUN_LEFT,RUN,745.000,270.000,true,false,-1,-1.00000,0.00000,4.08407,14,90,742.000,270.000
254,SCOUT,RUN_LEFT,RUN,753.450,270.000,true,false,-1,-1.00000,0.00000,1.64619,14,89,750.450,270.000
254,WARDEN,RUN_LEFT,RUN,736.550,270.000,true,false,-1,-1.00000,0.00000,0.23876,14,91,733.550,270.000
254,ENGINEER,RUN_LEFT,RUN,742.400,270.000,true,false,-1,-1.00000,0.00000,0.96761,14,90,739.400,270.000
255,REPAIR,RUN_LEFT,RUN,740.000,270.000,true,false,-1,-1.00000,0.00000,4.86947,14,90,737.000,270.000
255,SCOUT,RUN_LEFT,RUN,747.800,270.000,true,false,-1,-1.00000,0.00000,2.53369,14,89,744.800,270.000
255,WARDEN,RUN_LEFT,RUN,732.200,270.000,true,false,-1,-1.00000,0.00000,0.92206,14,91,729.200,270.000
255,ENGINEER,RUN_LEFT,RUN,737.600,270.000,true,false,-1,-1.00000,0.00000,1.72159,14,90,734.600,270.000
256,REPAIR,JUMP_DOWN_TURN,RISE,740.000,270.000,false,false,-1,-0.70711,0.70711,61.68000,14,90,737.000,284.142
256,SCOUT,JUMP_DOWN_TURN,RISE,747.800,270.000,false,false,-1,-0.70711,0.70711,61.68000,14,89,744.800,284.142
256,WARDEN,JUMP_DOWN_TURN,RISE,732.200,270.000,false,false,-1,-0.70711,0.70711,61.68000,14,91,729.200,284.142
256,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,270.000,false,false,-1,-0.70711,0.70711,61.68000,14,90,734.600,284.142
257,REPAIR,JUMP_DOWN_TURN,RISE,740.000,257.600,false,false,-1,-0.70711,0.70711,61.92000,14,90,737.000,271.742
257,SCOUT,JUMP_DOWN_TURN,RISE,747.800,257.600,false,false,-1,-0.70711,0.70711,61.92000,14,89,744.800,271.742
257,WARDEN,JUMP_DOWN_TURN,RISE,732.200,257.600,false,false,-1,-0.70711,0.70711,61.92000,14,91,729.200,271.742
257,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,257.600,false,false,-1,-0.70711,0.70711,61.92000,14,90,734.600,271.742
258,REPAIR,JUMP_DOWN_TURN,RISE,740.000,245.800,false,false,-1,-0.70711,0.70711,62.16000,14,90,737.000,259.942
258,SCOUT,JUMP_DOWN_TURN,RISE,747.800,245.800,false,false,-1,-0.70711,0.70711,62.16000,14,89,744.800,259.942
258,WARDEN,JUMP_DOWN_TURN,RISE,732.200,245.800,false,false,-1,-0.70711,0.70711,62.16000,14,91,729.200,259.942
258,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,245.800,false,false,-1,-0.70711,0.70711,62.16000,14,90,734.600,259.942
259,REPAIR,JUMP_DOWN_TURN,RISE,740.000,234.600,false,false,-1,-0.70711,0.70711,62.40000,14,90,737.000,248.742
259,SCOUT,JUMP_DOWN_TURN,RISE,747.800,234.600,false,false,-1,-0.70711,0.70711,62.40000,14,89,744.800,248.742
259,WARDEN,JUMP_DOWN_TURN,RISE,732.200,234.600,false,false,-1,-0.70711,0.70711,62.40000,14,91,729.200,248.742
259,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,234.600,false,false,-1,-0.70711,0.70711,62.40000,14,90,734.600,248.742
260,REPAIR,JUMP_DOWN_TURN,RISE,740.000,224.000,false,false,-1,-0.70711,0.70711,62.64000,14,90,737.000,238.142
260,SCOUT,JUMP_DOWN_TURN,RISE,747.800,224.000,false,false,-1,-0.70711,0.70711,62.64000,14,89,744.800,238.142
260,WARDEN,JUMP_DOWN_TURN,RISE,732.200,224.000,false,false,-1,-0.70711,0.70711,62.64000,14,91,729.200,238.142
260,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,224.000,false,false,-1,-0.70711,0.70711,62.64000,14,90,734.600,238.142
261,REPAIR,JUMP_DOWN_TURN,RISE,740.000,214.000,false,false,-1,-0.70711,0.70711,62.88000,14,90,737.000,228.142
261,SCOUT,JUMP_DOWN_TURN,RISE,747.800,214.000,false,false,-1,-0.70711,0.70711,62.88000,14,89,744.800,228.142
261,WARDEN,JUMP_DOWN_TURN,RISE,732.200,214.000,false,false,-1,-0.70711,0.70711,62.88000,14,91,729.200,228.142
261,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,214.000,false,false,-1,-0.70711,0.70711,62.88000,14,90,734.600,228.142
262,REPAIR,JUMP_DOWN_TURN,RISE,740.000,204.600,false,false,-1,-0.70711,0.70711,63.12000,14,90,737.000,218.742
262,SCOUT,JUMP_DOWN_TURN,RISE,747.800,204.600,false,false,-1,-0.70711,0.70711,63.12000,14,89,744.800,218.742
262,WARDEN,JUMP_DOWN_TURN,RISE,732.200,204.600,false,false,-1,-0.70711,0.70711,63.12000,14,91,729.200,218.742
262,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,204.600,false,false,-1,-0.70711,0.70711,63.12000,14,90,734.600,218.742
263,REPAIR,JUMP_DOWN_TURN,RISE,740.000,195.800,false,false,-1,-0.70711,0.70711,63.36000,14,90,737.000,209.942
263,SCOUT,JUMP_DOWN_TURN,RISE,747.800,195.800,false,false,-1,-0.70711,0.70711,63.36000,14,89,744.800,209.942
263,WARDEN,JUMP_DOWN_TURN,RISE,732.200,195.800,false,false,-1,-0.70711,0.70711,63.36000,14,91,729.200,209.942
263,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,195.800,false,false,-1,-0.70711,0.70711,63.36000,14,90,734.600,209.942
264,REPAIR,JUMP_DOWN_TURN,RISE,740.000,187.600,false,false,-1,-0.70711,0.70711,63.60000,14,90,737.000,201.742
264,SCOUT,JUMP_DOWN_TURN,RISE,747.800,187.600,false,false,-1,-0.70711,0.70711,63.60000,14,89,744.800,201.742
264,WARDEN,JUMP_DOWN_TURN,RISE,732.200,187.600,false,false,-1,-0.70711,0.70711,63.60000,14,91,729.200,201.742
264,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,187.600,false,false,-1,-0.70711,0.70711,63.60000,14,90,734.600,201.742
265,REPAIR,JUMP_DOWN_TURN,RISE,740.000,180.000,false,false,-1,-0.70711,0.70711,63.84000,14,90,737.000,194.142
265,SCOUT,JUMP_DOWN_TURN,RISE,747.800,180.000,false,false,-1,-0.70711,0.70711,63.84000,14,89,744.800,194.142
265,WARDEN,JUMP_DOWN_TURN,RISE,732.200,180.000,false,false,-1,-0.70711,0.70711,63.84000,14,91,729.200,194.142
265,ENGINEER,JUMP_DOWN_TURN,RISE,737.600,180.000,false,false,-1,-0.70711,0.70711,63.84000,14,90,734.600,194.142
266,REPAIR,JUMP_DOWN_TURN,RISE,740.000,173.000,false,false,-1,-0.70711,0.70711,64.08000,14,90,737.000,187.142
266,SCOUT,JUMP_DOWN_TURN,RISE,747.800,173.000,false,false,-1,-0.70711,0.70711,64.08000,14,89,744.800,187.142
266,WARDEN,JUMP_DOWN_TURN,RISE,732.200,173.000,false,false,-1,-0.70711,0.70711,64.08000,14,91,729.200,187.142
